tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
160	News is that since January, classified security briefings told Trump that a pandemic was coming.  Trump did nothing, told us it was a “Democrat Hoax,” and that the fifteen cases would soon be none. Thread.  #coronavirus #TrumpPandemic #TrumpLiesPeopleDie   URL	yes	no	yes	yes	yes	yes	yes
161	Trump's decision to do nothin' and call #COVID19 a “hoax” needlessly exposed millions that might have taken action if properly made aware.  There will be a river of blood that will forever stain Trump's tiny hands.	yes	no	yes	yes	no	yes	yes
162	Trump says “we were early” on #coronavirus.  2/26 “The 15 (people) within a couple of days is going to be down to close to 0”  2/28 “One day, it’s like a miracle, it will disappear”   2/28 “This is their new hoax”   3/12 “It’s going to go away”  Yup. We were early	yes	no	yes	yes	yes	no	yes
163	Actual people telling the World that Pakistan is taking precautions against #CoronaVirusPakistan. But our Fake Media giving only hype &amp; sensationalism. We all have to be ONE in this war against #CoronaVirus. Stay home. Stay safe. URL	yes	no	yes	yes	no	no	no
164	Maddow - the woman who has peddled lies and wild conspiracy theories for 4 years - is calling on Trump to stop his COVID-19 pressers 🤦🏿‍♂️  Zero self-awareness.   URL	yes	nan	yes	yes	yes	no	no
165	The fact that people refuse to stop gathering in large groups because they don't believe millions of Americans could die is Donald Trump's fault. You can't tell your constituents that the media lies &amp; science is fake &amp; be shocked when they refuse to take Corona seriously.	yes	no	yes	yes	no	no	yes
166	This is called a Presidential clap back at the liberal media.   President USERID says the American people are looking for hope and answers not this media sensationalism!   Thank you for fighting for the American people during this #coronavirus. Fight the #FakeNews URL	yes	no	yes	yes	no	no	no
167	I repeat... China warned WHO of the New Corona Virus in DEC of 2019...  The President of the US called it a “HOAX” until about 10 days ago!!!	yes	no	yes	yes	yes	no	yes
168	Government of India issues advisory to all social media platforms in order to curb the Misinformation/#FakeNews on #Coronavirus.  As #IndiaFightsCorona join the league of #coronawarriors   Suspect a forward to be #Fake : #Whatsapp Us: +91 87997 11259  | 📧- pibfactcheck@URL URL	yes	no	yes	no	no	no	yes
169	We don't like rumors. Please don't spread them. If you are telling people that the Nat. Guard is going to impose Martial Law, please stop. It's not true. They are busy being helping distribute medical supplies. Please and thank you. #COVID19 #kckpd #commonsense #norumors URL	yes	no	yes	no	no	no	no
170	Congress Gen Secy Ms USERID  asks people not to panic ; don’t spread fake news ; take precautions and wash hands... #Corona URL	yes	no	yes	no	no	no	no
171	I attended the AMVCA on the 14th of March at Eko hotel. Even the After party.   I decided to isolate myself a day after when a rumor began, Early morning Work outs daily in my room.   I obeyed the 14 days Isolation period. Day 9 now. Love and light Guys. 🤲🏼 #Covid19Out	yes	no	no	no	no	no	no
172	Garlic may be tasty, but it WON'T protect you from the new #coronavirus.  Don't spread rumors.  The fight against #COVID19 is also a fight against disinformation.  #ShareInformation #ShareKnowledge #StayAtHomeChallenge URL	yes	no	yes	no	yes	no	yes
173	I have never hidden my hatred and utter disgust for the Nigerian ruling class. I'll not start with the fake sympathy now, there's nobody that deserves what is coming for them more than them. I hope corona virus does a thorough job. 😑	no	nan	nan	nan	nan	yes	yes
174	Flu Season is winding down and warm weather is returning.  Experts predicted 70% of Americans would be infected with #COVID19.  Turns out .005% were.  Missed it by THAT much.  #FearPorn, it's the new #FakeNews.	yes	yes	yes	yes	yes	yes	yes
175	After failing to correct USERID lie that President Trump called the #coronavirus a “hoax,” USERID Jake Tapper admitted he knew “the president did not call the virus a hoax.”  Today USERID repeated the same lie. Tapper did not correct him. URL #FactsFirst URL	yes	nan	yes	yes	yes	yes	yes
176	If our “leaders” don’t want people to start believing this is all a hoax, they best stop playing politics with it.   Out in the real world patience and trust is wearing thin.   USERID USERID #ChineseVirus #COVID19 #coronavirus	no	nan	nan	nan	nan	yes	no
177	This man is spreading lies and fake news.  Dear responsible Malaysians, kindly report him to URL. Thank you.	yes	nan	yes	yes	yes	yes	yes
178	Senior propagandist for the Chinese communist regime spreading more conspiracy theories. Same dickhead who said virus originated in US.   Twitter allows Chinese govt officials on their platform even though Twitter is banned in China.	yes	nan	yes	yes	yes	yes	yes
179	Correct him and keep quiet because you cannot arrest him!!! How many rumors have you spread on this platform. WHO ARE YOU?	no	nan	nan	nan	nan	no	no
180	Bihar reports first COVID-19 death: 38-year-old man with travel history to Qatar dies at AIIMS, Patna, says hospital official	yes	no	yes	no	no	no	no
181	Bihar: The 38-year-old man who has passed away at AIIMS in Patna and tested positive for #COVID19, had foreign travel history to Qatar.	yes	no	yes	no	no	no	no
182	#Qatar refused to prepare a hospital for the thousands #CoronaVirus infected migrant workers on its soil, instead, it has locked them inside animal shelters without any medical care! Migrants workers are not slaves, they have rights! Shame on #HumanRights orgs for being silent!	yes	yes	yes	yes	yes	yes	yes
183	NEW #CDCTRAVELNOTICES: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia, and India. Avoid all nonessential travel to these areas. More information: URL. URL	yes	no	yes	no	no	no	yes
184	Saif Ali returns frm Qatar, goes to Munger, Bihar. Gets unwell, is admitted to hospital, referred to AIIMS but dies. Doc found he is Corona+ Police reaches home, puts entire family in quarantine. Now Evry member has ran away from home &amp; everyone's scared URL	yes	no	yes	no	yes	yes	yes
185	First Corona death in Bihar. 38 years old Saif Ali died last night at AIIMS, Patna. He returned from Qatar few days back .	yes	no	yes	no	no	no	no
186	Bihar:One person aged 38 years  died at AIIMS Patna due to #Coronavirus.He returned from Qatar and was admitted in hospital on March 20. #CoronaVirusUpdate URL	yes	no	yes	no	no	no	no
187	Rwanda confirms 17 new COVID-19 cases bringing total to 36. 9 travellers from Dubai. 3 travellers from Kenya. 3 travellers from USA. 1 traveller from Qatar. 1 traveller from India. 1 contact of a previous case. URL	yes	no	yes	no	no	no	no
188	These are the World Cup 2022 workers quarantined in miserable conditions in Qatar.. this is inhuman.. does USERID accept this crime? USERID USERID USERID  USERID USERID USERID #Coronavirus #Covid_19 URL	yes	no	yes	yes	yes	yes	yes
189	Amnesty says Qatar refused to prepare hospital for workers infected with #coronavirus working on projects like USERID Amnesty confirmed many cases inside “labour camps” where workers in Qatar live. I warned about this days ago. #coronavirus USERID has blood on its hands	yes	nan	yes	yes	yes	yes	yes
190	I just landed at JFK after reporting on #coronavirus in Milan and Lombardy —the epicenter of Italy’s  outbreak— for USERID I walked right through US customs. They didn’t ask me where in Italy I went or if I came into contact with sick people. They didn’t ask me anything.	yes	no	yes	yes	yes	yes	yes
191	ALERT‼️‼️‼️ The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the money in to a plastic bag and put it outside the front door tonight. I'm collecting all the plastic bags tonight for safety. Think of your health.	yes	no	yes	no	no	no	no
192	COVID-19 health advice⚠️ URL	no	nan	nan	nan	nan	no	no
193	⚠️Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combination of #SARS and #AIDS as it damages both the lungs and immune systems,” and can cause “irreversible” lung damage even if the patient survives.  USERID URL	yes	no	yes	no	yes	yes	yes
194	.@NationalNurses President Deborah Burger reads a public statement from one of our quarantined #nurses who works at a northern California Kaiser facility.  Full statement ➡️ URL #COVID19 USERID URL	no	nan	nan	nan	nan	no	no
195	WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities for past 25 days since his felt the symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 close contacts tested negative for the virus. URL	yes	no	yes	no	yes	no	yes
196	So the CORONA virus stopping y’all from eating Chinese food N TRAVELING🙄  but HIV ain’t stop y’all from fuckin RAW😒🤔 URL	no	nan	nan	nan	nan	no	no
197	Miss corona u have another job to do 😍😍	no	nan	nan	nan	nan	no	no
198	ALERT‼️‼️‼️ The corona virus can be spread through internationaly printed albums. If you have any albums at home, put on some gloves, put all the albums in a box and put it outside the front door tonight. I'm collecting all the boxes tonight for safety. Think of your health.	yes	no	yes	no	no	no	no
199	How many people’s #Coronavirus tests could be covered by the cost of building a...tennis pavilion at the White House?	no	nan	nan	nan	nan	no	yes
200	This is deadly serious:  Talking about corona-virus this morning, Trump said, 'We closed it down. We stopped it.'  There were 15 confirmed cases in the US a week ago.  There are 233 today.  There will be *5,000* in a week  TRUMP'S INCOMPETENCE KILLS. URL	yes	no	yes	yes	no	no	yes
201	People in the USERID Administration need to resign for the continuing massive testing deficiencies.  USERID knew in January about #Covid_19. And he failed to do the one thing necessary to stop the spread of #coronavirus: to test for it so we can contain it.	yes	no	yes	yes	yes	no	yes
202	It’s Friday. That means USERID is lying, again. USERID has not stopped the #CoronavirusOutbreak. It has now grown &amp; spread to 21 states with over 225 cases in the US. And we can’t contain it because we still don’t have enough test kits to know where the virus is.	yes	no	yes	yes	yes	no	yes
203	The meth you mistook for molly in 2014 was the Corona virus vaccine	yes	yes	no	no	no	no	no
204	let's get an F in the chat for grandpa	no	nan	nan	nan	nan	no	no
205	It’s March &amp; we still lack adequate #coronavirus test kits. This is a dereliction of duty by USERID He knew about the virus in January.  Instead of leading, USERID is spewing false information about #COVIDー19 to downplay the growing outbreak. Completely unacceptable.	yes	no	yes	yes	yes	no	yes
206	Rick Santelli on USERID just made the argument that we'd be better off if everyone got the #coronavirus right away and 2% of the world died off, so that financial markets could stabilize.  Rick likes Republicans, don't be like Rick. This should go viral.  #VoteBlueToSaveAmerica URL	yes	no	yes	yes	no	yes	yes
