tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
174	Experts predicted that 70% of Americans would be infected with #COVID19. Turns out that.005% were. They missed it by THAT a lot. #FearPorn is the new #FakeNews.	yes	yes	yes	yes	yes	yes	yes
175	After failing to correct USERID's lie that President Trump called the #coronavirus a hoax, USERID Jake Tapper admitted that he knew that the president did not call the virus a hoax.	yes		yes	yes	yes	yes	yes
176	If our leaders don't want people to start believing that all this is a joke, they should stop playing politics with it. In the real world, patience and trust are slim. USERID USERID #ChineseVirus #COVID19 #coronavirus	no					yes	no
177	This man spreads lies and false news. Dear Malaysian officials, please report it to the URL. Thank you.	yes		yes	yes	yes	yes	yes
178	Senior propagandist for the Chinese Communist regime spreading more conspiracy theories. Even ass who said the virus originated in the United States. Twitter allows Chinese government officials on their platform even though Twitter is banned in China.	yes		yes	yes	yes	yes	yes
179	Correct it and shut up because you can't stop it!!! How many rumors have you spread on this platform.	no					no	no
180	Bihar reports the first death of COVID-19: a 38-year-old man with a history of travel to Qatar dies in AIIMS, Patna, says the head of the hospital	yes	no	yes	no	no	no	no
181	Bihar: The 38-year-old man who died at AIIMS in Patna and obtained a positive test for #COVID19, had a history of traveling abroad to Qatar.	yes	no	yes	no	no	no	no
182	#Qatar refused to prepare a hospital for the thousands of migrant workers infected with CoronaVirus on its soil, instead he locked them in animal shelters without any medical care! Migrant workers are not slaves, they have rights! Shame on #HumanRights ors to be silent!	yes	yes	yes	yes	yes	yes	yes
183	NEW #CDCTRAVELNOTICS: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia and India. Avoid any non-essential travel to these areas. More information: URL. URL	yes	no	yes	no	no	no	yes
184	Saif Ali returns frm Qatar, goes to Munger, Bihar. Inflates, is admitted to hospital, sent back to AIIMS, but dies. Doc found that he is Corona+ Police comes home, puts the whole family in quarantine. Now Evry member has fled the house & everyone scared URL	yes	no	yes	no	yes	yes	yes
185	First death of Corona in Bihar. Saif Ali, 38, died last night in AIIMS, Patna. He returned from Qatar a few days ago.	yes	no	yes	no	no	no	no
186	Bihar: A 38-year-old died at AIIMS Patna due to #Coronavirus.He returned from Qatar and was admitted to hospital on March 20. #CoronaVirusUpdate URL	yes	no	yes	no	no	no	no
187	Rwanda confirms 17 new cases of COVID-19 bringing to 36 9 Dubai travellers. 3 travellers from Kenya. 3 travellers from the United States. 1 traveller from Qatar. 1 traveler from India. 1 contact from a previous case. URL	yes	no	yes	no	no	no	no
188	This is the 2022 World Cup workers quarantined in miserable conditions in Qatar.. this is inhuman.. does USERID accept this crime? USERID USERID USERID USERID USERID #Coronavirus #Covid_19 URL	yes	no	yes	yes	yes	yes	yes
189	Amnesty says Qatar has refused to prepare the hospital for workers infected with #coronavirus working on projects such as USERID Amnesty has confirmed many cases in labor camps where workers live in Qatar.	yes		yes	yes	yes	yes	yes
190	I just landed at JFK after reporting on the #coronavirus in Milan and Lombardy — the epicentre of the outbreak of Italy — for USERID I crossed US Customs. They didn't ask me where in Italy I went or whether I came into contact with sick people. They didn't ask me anything.	yes	no	yes	yes	yes	yes	yes
191	ALERT!!!!!!!!! Corona virus can be spread by money. If you have money at home, put gloves, put all the money in a plastic bag and put it in front of the front door tonight. I collect all plastic bags tonight for safety. Think about your health.	yes	no	yes	no	no	no	no
192	COVID-19 Health Tips URL	no					no	no
193	Chinese doctors say that autopsies of #coronavirus victims suggest that #COVID19 is like a combination of #SARS and #AIDS because it damages the lungs and immune system, and can cause irreversible lung damage, even if the patient survives.	yes	no	yes	no	yes	yes	yes
194	.@NationalNurses President Deborah Burger reads a public statement from one of our quarantine nurses working at a Kaiser facility in northern California.	no					no	no
195	WOW. A man in Incheon, west of Seoul - who contracted the #coronavirus - has documented his symptoms and activities for 25 days since his felt the symptoms in 38 pages in remarkable detail. He was wearing masks and gloves at home and the 23 close contacts tested negative for the virus.	yes	no	yes	no	yes	no	yes
196	So the COLONA virus you all stop eating Chinese food N TRAVELING but HIV doesn't stop you all from fucking RAW URLs	no					no	no
197	Miss Corona u has another job to do	no					no	no
198	ALERT!!!!!!!!! Corona virus can be spread through international printed albums. If you have albums at home, put gloves, put all the albums in a box and put it in front of the front door tonight. I collect all the boxes tonight for safety. Think about your health.	yes	no	yes	no	no	no	no
