tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
171	I attended the AMVCA on March 14 at the Eko hotel. Even the party of the After. I decided to isolate myself one day after a rumor began, I worked early in the morning every day in my room. I obeyed the period of isolation of 14 days. Day 9 now. Love and light Boys.	yes	no	no	no	no	no	no
172	Garlic may be tasty, but it won't protect you from the new #coranavirus. Don't spread rumors. Fighting #COVID19 is also a fight against misinformation. #ShareInformation #ShareKnowledge #StayAtHomeChallenge URL	yes	no	yes	no	yes	no	yes
173	I have never hidden my hatred and absolute disgust for the Nigerian ruling class. I will not start with false sympathy now, there is no one who deserves what is coming to them more than they do. I hope the virus crowns a thorough work.	no					yes	yes
174	Experts predicted that 70% of Americans would be infected with #COVID19. Turns out that.005% were infected. He missed it a lot. #FearPorn, is the new #FakeNews.	yes	yes	yes	yes	yes	yes	yes
175	After not correcting USERID's lie that President Trump called the #coronavirus a hoax, USERID Jake Tapper admitted that he knew that the president did not call the virus a farce.Today USERID repeated the same lie. Tapper did not fix it. URL #FactsFirst URL	yes		yes	yes	yes	yes	yes
176	If our leaders don't want people to start believing that this is all a deception, they better stop playing politics with it. In the real world patience and trust are getting thinner. USERID USERID #ChinoVirus #COVID19 #coronavirus	no					yes	no
177	This man is spreading lies and false news. Dear responsible Malaysians, kindly inform the URL. Thank you.	yes		yes	yes	yes	yes	yes
178	Senior propagandist for the Chinese communist regime spreading more conspiracy theories.The same asshole who said the virus originated in the US Twitter allows Chinese government officials on its platform despite Twitter being banned in China.	yes		yes	yes	yes	yes	yes
179	Fix it and shut up because you can't arrest him! How many rumors have you spread on this platform.	no					no	no
180	Bihar reports the first death of COVID-19: a 38-year-old man with travel history to Qatar dies in AIIMS, Patna, says hospital officer	yes	no	yes	no	no	no	no
181	Bihar: The 38-year-old man who died at AIIMS in Patna and was positive for #COVID19 had a history of foreign travel to Qatar.	yes	no	yes	no	no	no	no
182	#Qatar refused to prepare a hospital for the thousands of migrant workers infected with CoronaVirus on their soil, instead, has locked them in animal shelters without any medical care! Migrant workers are not slaves, they have rights! Shame on #HumanRights orgs for remaining silent!	yes	yes	yes	yes	yes	yes	yes
183	NEW #CDCTRAVELNOTICS: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia and India. Avoid any non-essential travel to these areas. Learn more: URL.	yes	no	yes	no	no	no	yes
184	Saif Ali returns frm Qatar, goes to Munger, Bihar. He is ill, is admitted to the hospital, refers to AIIMS, but dies. Doc discovered that he is the Corona+ police comes home, puts the whole family in quarantine. Now Evry member has fled home &amp; all scared URL	yes	no	yes	no	yes	yes	yes
185	First death of Corona in Bihar. 38 years Saif Ali died last night in AIIMS, Patna. He returned from Qatar a few days ago.	yes	no	yes	no	no	no	no
186	Bihar: A 38-year-old died in AIIMS Patna due to #Coronavirus.He returned from Qatar and was admitted to hospital on March 20. #CoronaVirusUpdate URL	yes	no	yes	no	no	no	no
187	Rwanda confirms 17 new cases of COVID-19 with a total of 36. 9 Dubai travelers. 3 travelers from Kenya. 3 travelers from USA 1 traveler from Qatar. 1 traveler from India. 1 contact from a previous case. URL	yes	no	yes	no	no	no	no
188	These are the workers of the 2022 World Cup in quarantine in miserable conditions in Qatar.. this is inhuman.. USERID accepts this crime? USERID USERID USERID USERID USERID #Coronavirus #Covid_19 URL	yes	no	yes	yes	yes	yes	yes
189	Amnesty says Qatar refused to prepare the hospital for workers infected with #coronavirus who work on projects such as USERID Amnesty confirmed many cases within the work camps where workers live in Qatar. I warned about this days ago. #coronavirus USERID has blood on its hands	yes		yes	yes	yes	yes	yes
190	I just landed on JFK after reporting on #coronavirus in Milan and Lombardy—the epicenter of the outbreak of Italy—by USERID I walked through US customs. I was not asked where in Italy I went or whether I came into contact with sick people. I was asked nothing.	yes	no	yes	yes	yes	yes	yes
191	ALERT!!!!!!!!!!!!!The crown virus can spread through money. If you have any money at home, put some gloves, put all the money in a plastic bag and put it out of the front door tonight. I'm going to pick up all the plastic bags tonight for safety. Think about your health.	yes	no	yes	no	no	no	no
192	COVID-19 Health Councils	no					no	no
193	Chinese doctors say that autopsies of #coronavirus victims suggest that #COVID19 is like a combination of #SARS and #AIDS as it damages the lungs and immune system, and can cause irreversible lung damage, even if the patient survives.	yes	no	yes	no	yes	yes	yes
194	.@NationalNurses President Deborah Burger reads a public statement from one of our quarantine nurses working at a Kaiser facility in northern California.	no					no	no
195	WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities during the last 25 days since his felt symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 nearby contacts tested negative for the virus.	yes	no	yes	no	yes	no	yes
196	So the CORONA virus stops all of you from eating Chinese food N TRAVELING, but HIV isn't stopping all of you from the damn RAW URL.	no					no	no
197	Miss Crown or you have another job to do	no					no	no
198	ALERT!!!!!!!!!!!!!The crown virus can be spread through internationally printed albums. If you have any album at home, put some gloves, put all the albums in a box and put it out of the front door tonight. I'm going to pick up all the boxes tonight for safety. Think about your health.	yes	no	yes	no	no	no	no
199	How many people could cover #Coronavirus tests at the cost of building a tennis pavilion in the White House?	no					no	yes
200	This is deadly serious: Speaking of crown-virus this morning, Trump said, 'We shut it down. We stopped it.' There were 15 confirmed cases in the U.S. a week ago. There are 233 today. There will be *5,000* in one week TRIMP'S INCOMPETENCE KILLS. URL	yes	no	yes	yes	no	no	yes
201	The people in the USERID administration need to give up because of the continuing massive shortcomings of the tests. USERID knew in January about #Covid_19. And it did not do what was necessary to stop the spread of the #coronavirus: try it so that we can contain it.	yes	no	yes	yes	yes	no	yes
202	It's Friday. That means USERID is lying again. USERID hasn't stopped the #CoronavirusOutbreak. Now it's grown &amp; has spread to 21 states with more than 225 cases in the US. And we can't contain it because we still don't have enough test kits to know where the virus is.	yes	no	yes	yes	yes	no	yes
203	The methamphetamine you confused with Molly in 2014 was the vaccine against the Corona virus.	yes	yes	no	no	no	no	no
204	We're gonna get an F in the talk for Grandpa.	no					no	no
205	It is March &amp; we still lack the right #coronavirus test kits. This is a duty abandonment by USERID He knew about the virus in January. Instead of leading, USERID is vomiting false information about #COVID O19 to minimize the growing outbreak. Completely unacceptable.	yes	no	yes	yes	yes	no	yes
